IP;BAN_DATE;UNBAN_DATE;REASON
14.142.143.98;1474807504;1474893908;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
14.152.90.141;1474806242;1474892642;"Подбор паролей по SSH на сервер RS1 / Brute force passwords using SSH on server RS1"
14.163.18.56;1474777924;1474864324;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
14.163.177.122;1474811942;1474898349;"Паразитный трафик на сайт dimka.net.ua / Parasite traffic on site dimka.net.ua"
14.166.114.19;1474764904;1474851304;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
14.169.97.157;1474791781;1474878185;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
14.169.254.138;1474393025;1474997826;"Паразитный трафик на сайт yaroreviews.info / Parasite traffic on site yaroreviews.info"
14.170.53.165;1474743361;1474829764;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
14.171.148.109;1474811942;1474898349;"Паразитный трафик на сайт dimka.net.ua / Parasite traffic on site dimka.net.ua"
14.174.97.42;1472283902;1474875903;"Паразитный трафик на сайт golosa.xn---18-nddsgmmr9b5bm.xn--p1ai / Parasite traffic on site golosa.xn---18-nddsgmmr9b5bm.xn--p1ai"
14.174.236.200;1474814761;1474901163;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
14.175.130.37;1474783502;1474869903;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
14.181.114.85;1474811942;1474898349;"Паразитный трафик на сайт dimka.net.ua / Parasite traffic on site dimka.net.ua"
14.185.8.36;1474743361;1474829764;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
14.188.89.53;1474786982;1474873387;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
14.188.196.246;1474786982;1474873388;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
14.198.122.93;1472952242;1475544244;"Брутфорс атака на сайт novoselki.in.ua/Brute force attack on site novoselki.in.ua"
14.198.191.215;1472960222;1475552229;"Паразитный трафик на сайт appartamento.com.ua / Parasite traffic on site appartamento.com.ua"
14.203.141.103;1472725802;1475317804;"Брутфорс атака на сайт euroimport.kr.ua/Brute force attack on site euroimport.kr.ua"
14.203.176.82;1474477562;1477069564;"Брутфорс атака на сайт oteli-kemera.ru/Brute force attack on site oteli-kemera.ru"
14.207.136.137;1474781221;1474867621;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
14.207.136.247;1474570621;1475175423;"Паразитный трафик на сайт helen-harper.com.ua / Parasite traffic on site helen-harper.com.ua"
14.209.21.136;1474762021;1474848423;"Брутфорс атака на сайт gt-nrg.com/Brute force attack on site gt-nrg.com"
23.21.218.3;1473533882;1476125884;"Паразитный трафик на сайт runcom.com.ua / Parasite traffic on site runcom.com.ua"
23.21.221.9;1473055682;1475647685;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.23.177.83;1473698342;1476290344;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.23.186.154;1473445683;1476037684;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
23.23.207.66;1474818363;1474904767;"Паразитный трафик на сайт xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua"
23.30.238.100;1474152542;1476744543;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
23.91.1.44;1474781101;1474867501;"Подбор паролей по SSH на сервер PS1 / Brute force passwords using SSH on server PS1"
23.91.70.43;1474099143;1476691146;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.47;1473494462;1476086464;"Паразитный трафик на сайт xn--80ahb2bpj1a.com / Parasite traffic on site xn--80ahb2bpj1a.com"
23.91.70.49;1474475103;1477067105;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.50;1473038581;1475630585;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
23.91.70.52;1473843482;1476435486;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.54;1472974982;1475566987;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.57;1474619462;1477211465;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.63;1474211342;1476803344;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.64;1474641723;1477233723;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
23.91.70.74;1474014182;1476606185;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.75;1473100142;1475692143;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
23.91.70.77;1473555122;1476147125;"Паразитный трафик на сайт xn--80abh7ank1g.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn--80abh7ank1g.xn--80adi0aoagldk8i.pp.ua"
23.91.70.78;1473344762;1475936763;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
23.91.70.80;1474286702;1476878704;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
23.91.70.84;1473337382;1475929388;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.87;1474789382;1474875787;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
23.91.70.88;1473824282;1476416290;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
23.91.70.89;1473786602;1476378604;"Паразитный трафик на сайт xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua"
23.91.70.100;1472844302;1475436304;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
23.91.70.102;1473032941;1475624945;"Паразитный трафик на сайт e-optika.com.ua / Parasite traffic on site e-optika.com.ua"
23.91.70.105;1473141182;1475733183;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
23.91.70.107;1474803482;1474889888;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.109;1474789382;1474875787;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
23.91.70.111;1474133882;1476725884;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.114;1472759042;1475351044;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.91.70.119;1473518221;1476110224;"Паразитный трафик на сайт xn--80ahb2bpj1a.com / Parasite traffic on site xn--80ahb2bpj1a.com"
23.91.75.112;1473232742;1475824743;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
23.92.65.63;1474738863;1474825263;"Паразитный трафик на сайт plod.vn.ua / Parasite traffic on site plod.vn.ua"
23.94.14.182;1473660722;1476252722;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
23.94.40.214;1474198501;1476790501;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
23.95.241.107;1474308422;1474913222;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
23.97.163.3;1474741863;1474828263;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
23.97.163.156;1474741261;1474827663;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.105.159.35;1474280702;1474885502;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
23.105.159.101;1474408323;1475013123;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
23.105.159.161;1474397042;1475001842;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
23.108.172.3;1474794661;1474881061;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
23.117.139.58;1474777082;1474863482;"Брутфорс атака на сайт renessans-lviv.com.ua/Brute force attack on site renessans-lviv.com.ua"
23.229.4.214;1473452882;1476044886;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.229.30.183;1474590242;1477182243;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
23.229.62.206;1474759082;1474845483;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
23.232.139.160;1474780201;1474866602;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
23.232.165.53;1474756442;1474842845;"Брутфорс атака на сайт pokupka.lviv.ua/Brute force attack on site pokupka.lviv.ua"
23.232.254.160;1474785241;1474871642;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
23.239.26.116;1474803482;1474889888;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.239.66.115;1473079862;1475671863;"Паразитный трафик на сайт appartamento.com.ua / Parasite traffic on site appartamento.com.ua"
23.242.220.177;1474576262;1475181063;"Брутфорс атака на сайт data-hub.com.ua/Brute force attack on site data-hub.com.ua"
23.247.140.81;1474701242;1475306042;"Брутфорс атака на сайт midori.kiev.ua/Brute force attack on site midori.kiev.ua"
23.247.182.220;1474660023;1475264823;"Брутфорс атака на сайт midori.kiev.ua/Brute force attack on site midori.kiev.ua"
23.250.107.126;1474785241;1474871642;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
23.250.111.61;1474700762;1475305563;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
23.253.72.54;1473681543;1476273545;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
23.253.107.233;1474389483;1476981485;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
23.253.143.9;1472948162;1475540162;"Паразитный трафик на сайт pokupka.lviv.ua / Parasite traffic on site pokupka.lviv.ua"
23.253.224.52;1472786822;1475378825;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
23.254.87.23;1474769341;1474855744;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
